Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
977,tt5334747,2024-01-06,2024-01-06,,Movie Name 928,Movie Name 928,https://www.google.com/,Movie,6.3,122,2022,"Drama, Thriller",1202,2022-05-20,Jennifer Coleman,5,2024-01-06
978,tt2658586,2024-01-06,2024-01-06,,Movie Name 929,Movie Name 929,https://www.google.com/,Movie,6.3,90,2021,"Crime, Drama, Thriller",169066,2021-10-01,Jessica Bailey,7,2024-01-06
979,tt5539397,2024-01-08,2024-01-08,,Movie Name 930,Movie Name 930,https://www.google.com/,Movie,6.8,107,2017,Drama,58148,2017-10-04,Helen Howard,2,2024-01-08
980,tt1770010,2024-01-11,2024-01-11,,Movie Name 931,Movie Name 931,https://www.google.com/,Movie,6.3,158,2023,"Action, Adventure, Biography, Drama, History, War",180429,2023-11-22,Nicholas Brooks,8,2024-01-11
981,tt7525652,2024-01-12,2024-01-12,,Movie Name 932,Movie Name 932,https://www.google.com/,Movie,4.0,150,2013,Thriller,639,2013-11-10,Jennifer Bailey,1,2024-01-12
982,tt3347630,2024-01-12,2024-01-12,,Movie Name 933,Movie Name 933,https://www.google.com/,Movie,7.8,144,2023,"Adventure, Biography, Drama, History, Thriller",167948,2024-01-04,Jessica Richardson,9,2024-01-12
983,tt2328245,2024-01-15,2024-01-15,,Movie Name 934,Movie Name 934,https://www.google.com/,Movie,7.1,119,2015,"Drama, Romance, Sci-Fi, Thriller",326526,2015-10-16,Mark Peterson,7,2024-01-15
984,tt4474522,2024-01-16,2024-01-16,,Movie Name 935,Movie Name 935,https://www.google.com/,Movie,6.4,160,2017,"Romance, Thriller",1917,2017-09-01,Christopher Evans,2,2024-01-16
985,tt6410846,2024-01-16,2024-01-16,,Movie Name 936,Movie Name 936,https://www.google.com/,Movie,6.7,149,2019,"Fantasy, Horror, Sci-Fi",2574,2019-02-07,Karen Coleman,3,2024-01-16
986,tt1600197,2024-01-16,2024-01-16,,Movie Name 937,Movie Name 937,https://www.google.com/,Movie,6.0,140,2016,"Drama, Thriller",1576,2016-09-08,Rebecca Rogers,,
987,tt2301307,2024-01-16,2024-01-16,,Movie Name 938,Movie Name 938,https://www.google.com/,Movie,6.4,136,2018,"Action, Crime, Drama, Thriller",1692,2018-09-06,Rebecca Coleman,3,2024-11-20
988,tt1649356,2024-01-16,2024-01-16,,Movie Name 939,Movie Name 939,https://www.google.com/,Movie,6.4,168,2017,"Action, Drama, Thriller",1530,2017-07-07,Emily Long,3,2024-11-20
989,tt5892173,2024-01-16,2024-01-16,,Movie Name 940,Movie Name 940,https://www.google.com/,Movie,7.3,130,2005,"Drama, Fantasy, Horror, Romance",1265,2005-11-04,Nicholas Ward,8,2024-01-16
990,tt6744194,2024-01-16,2024-01-16,,Movie Name 941,Movie Name 941,https://www.google.com/,Movie,6.5,128,2010,"Action, Drama, Thriller",1009,2010-10-15,Robert Coleman,6,2024-11-20
991,tt7344702,2024-01-16,2024-01-16,,Movie Name 942,Movie Name 942,https://www.google.com/,Movie,7.4,145,2002,"Comedy, Drama, Romance",1121,2002-12-20,Steven Mitchell,6,2025-03-16
992,tt3704426,2024-01-16,2024-01-16,,Movie Name 943,Movie Name 943,https://www.google.com/,Movie,8.1,158,2016,"Comedy, Drama",2725,2016-08-05,Mark Gray,7,2024-01-16
993,tt1772554,2024-01-16,2024-01-16,,Movie Name 944,Movie Name 944,https://www.google.com/,Movie,6.9,122,2015,Comedy,2135,2015-08-28,Richard Torres,8,2024-01-16
994,tt1369197,2024-01-16,2024-01-16,,Movie Name 945,Movie Name 945,https://www.google.com/,Movie,7.2,135,2017,"Comedy, Drama",1698,2017-07-14,Paul Long,7,2024-01-16
995,tt9705520,2024-01-16,2024-01-16,,Movie Name 946,Movie Name 946,https://www.google.com/,Movie,7.1,142,2015,"Action, Comedy",1904,2015-02-06,Matthew Bennett,7,2024-01-16
996,tt3117729,2024-01-16,2024-01-16,,Movie Name 947,Movie Name 947,https://www.google.com/,Movie,6.6,131,2015,"Comedy, Horror",2024,2015-12-25,Rachel Perry,,
997,tt5190188,2024-01-16,2024-01-16,,Movie Name 948,Movie Name 948,https://www.google.com/,Movie,7.1,160,2017,Comedy,2506,2017-12-22,Lisa Sanders,7,2024-01-16
998,tt8333238,2024-01-17,2024-01-17,,Movie Name 949,Movie Name 949,https://www.google.com/,Movie,5.3,158,2023,"Comedy, Drama",759,2023-02-03,Nicholas Ward,1,2024-01-17
999,tt2783242,2024-01-17,2024-01-17,,Movie Name 950,Movie Name 950,https://www.google.com/,Movie,8.3,102,2000,Drama,957793,2017-10-04,Christopher Ward,,
1000,tt6983840,2024-01-17,2024-01-17,,Movie Name 951,Movie Name 951,https://www.google.com/,Movie,7.6,151,2023,"Crime, Drama, Mystery, Thriller",185500,2023-08-23,Patricia Cox,8,2024-01-17
1001,tt7925185,2024-01-17,2024-01-17,,Movie Name 952,Movie Name 952,https://www.google.com/,Movie,7.2,97,2022,"Comedy, Drama",43157,2023-05-14,Daniel Patterson,8,2024-01-17
1002,tt9153888,2024-01-17,2024-01-17,,Movie Name 953,Movie Name 953,https://www.google.com/,Movie,6.1,104,2022,"Comedy, Drama, Romance",79785,2022-10-06,Anthony Mitchell,5,2024-01-17
1003,tt9387546,2024-01-18,2024-01-18,,Movie Name 954,Movie Name 954,https://www.google.com/,Movie,7.1,106,2023,"Drama, Family",875,2023-12-01,Lisa Ross,7,2024-01-18
1004,tt4865828,2024-01-19,2024-01-19,,TV Series 37,TV Series 37,https://www.google.com/,TV Series,8.9,22,2012,Comedy,152,2012-02-20,Laura Long,10,2024-01-19
1005,tt3850931,2024-01-19,2024-01-19,,Movie Name 955,Movie Name 955,https://www.google.com/,Movie,5.2,110,2023,"Comedy, Crime, Drama, Thriller",750,2023-10-26,Jennifer Rogers,7,2024-01-19
1006,tt5672615,2024-01-19,2024-01-19,,Movie Name 956,Movie Name 956,https://www.google.com/,Movie,4.9,122,2023,Comedy,422,2023-09-22,Rebecca Ward,1,2024-01-19
1007,tt4468615,2024-01-19,2024-01-19,,Movie Name 957,Movie Name 957,https://www.google.com/,Movie,6.1,136,2023,Comedy,954,2023-11-17,Jennifer Wood,1,2024-01-13
1008,tt3335536,2024-01-20,2024-01-20,,TV Series 38,TV Series 38,https://www.google.com/,TV Series,8.0,50,2022,"Action, Crime, Drama, Thriller",279017,2022-02-04,Alexander Cooper,5,2024-01-20
1009,tt8083279,2024-01-22,2024-01-22,,Movie Name 958,Movie Name 958,https://www.google.com/,Movie,7.5,150,2023,"Drama, Thriller",10803,2023-12-21,Thomas Peterson,2,2024-01-22
1010,tt7763228,2024-01-24,2024-01-24,,Movie Name 959,Movie Name 959,https://www.google.com/,Movie,6.2,136,2022,"Drama, Thriller",869,2022-06-08,Matthew Coleman,2,2024-01-24
1011,tt4164886,2024-01-24,2024-01-24,,Movie Name 960,Movie Name 960,https://www.google.com/,Movie,5.0,108,2022,Drama,695,2022-07-29,Alexander Long,2,2024-01-24
1012,tt6221387,2024-01-24,2024-01-24,,Movie Name 961,Movie Name 961,https://www.google.com/,Movie,5.5,156,2022,"Drama, Thriller",1079,2022-08-25,Emily Richardson,1,2024-01-24
1013,tt3230602,2024-01-27,2024-01-27,,Movie Name 962,Movie Name 962,https://www.google.com/,Movie,5.5,113,2023,Comedy,1071,2023-01-06,Robert Bailey,9,2024-01-27
1014,tt5571177,2024-01-27,2024-01-27,,Movie Name 963,Movie Name 963,https://www.google.com/,Movie,7.1,145,2023,"Crime, Drama",3945,2023-01-26,David Wood,7,2025-03-15
1015,tt3596758,2024-01-27,2024-01-27,,Movie Name 964,Movie Name 964,https://www.google.com/,Movie,3.6,140,2023,"Comedy, Drama",341,2023-03-24,Jennifer Evans,1,2024-01-27
1016,tt7502637,2024-01-27,2024-01-27,,Movie Name 965,Movie Name 965,https://www.google.com/,Movie,6.2,204,2023,"Action, Crime, Drama, Thriller",111221,2023-12-01,Patricia Patterson,1,2024-01-27
1017,tt5177777,2024-01-28,2024-01-28,,Movie Name 966,Movie Name 966,https://www.google.com/,Movie,5.2,129,2023,Comedy,431,2023-09-15,Sarah Roberts,6,2024-01-28
1018,tt7031049,2024-01-28,2024-01-28,,Movie Name 967,Movie Name 967,https://www.google.com/,Movie,5.8,130,2023,Comedy,480,2023-08-04,William Bennett,3,2024-01-28
1019,tt7170818,2024-01-28,2024-01-28,,Movie Name 968,Movie Name 968,https://www.google.com/,Movie,5.0,122,2023,"Comedy, Drama, Musical",357,2023-10-12,Paul Brooks,2,2024-01-28
1020,tt3749055,2024-01-29,2024-01-29,,Movie Name 969,Movie Name 969,https://www.google.com/,Movie,5.4,124,2022,Comedy,1114,2022-08-05,Patricia Mitchell,6,2024-01-29
1021,tt6526484,2024-01-29,2024-01-29,,Movie Name 970,Movie Name 970,https://www.google.com/,Movie,5.6,108,2022,Drama,1178,2022-08-19,Richard Ross,1,2024-01-29
1022,tt8271481,2024-01-29,2024-01-29,,Movie Name 971,Movie Name 971,https://www.google.com/,Movie,6.1,140,2022,"Action, Comedy, Drama, Fantasy",2664,2022-07-21,Samuel Torres,6,2023-02-17
1023,tt4410741,2024-01-30,2024-01-30,,Movie Name 972,Movie Name 972,https://www.google.com/,Movie,5.4,93,2023,"Action, Adventure, Sci-Fi, Thriller",103702,2023-03-10,Steven Morris,5,2024-01-30
1024,tt2563311,2024-01-30,2024-01-30,,Movie Name 973,Movie Name 973,https://www.google.com/,Movie,6.6,138,2021,"Action, Adventure, Drama, Sci-Fi, Thriller",247668,2021-07-02,Andrew Ross,5,2024-01-30
1025,tt5114274,2024-01-30,2024-01-30,,Movie Name 974,Movie Name 974,https://www.google.com/,Movie,6.7,106,2022,"Action, Adventure, Comedy, Sci-Fi",252316,2022-03-11,Daniel Brooks,7,2024-01-30
1026,tt4202037,2024-01-30,2024-01-30,,Movie Name 975,Movie Name 975,https://www.google.com/,Movie,6.1,107,2018,"Action, Adventure, Sci-Fi",198193,2018-04-13,Rebecca Mitchell,,
1027,tt2134681,2024-01-30,2024-01-30,,Movie Name 976,Movie Name 976,https://www.google.com/,Movie,7.6,119,2018,"Action, Adventure, Comedy, Sci-Fi",730435,2018-05-18,Helen Rogers,,
1028,tt7237161,2024-02-03,2024-02-03,,Movie Name 977,Movie Name 977,https://www.google.com/,Movie,7.1,127,2009,"Adventure, Biography, Drama, History, Romance",75603,2009-10-09,Jessica Bennett,8,2024-02-03
1029,tt6092257,2024-02-03,2024-02-03,,Movie Name 978,Movie Name 978,https://www.google.com/,Movie,6.3,105,2024,"Action, Crime, Thriller",171924,2024-01-19,Sarah Rogers,5,2024-02-03
1030,tt2951561,2024-02-03,2024-02-03,,Movie Name 979,Movie Name 979,https://www.google.com/,Movie,5.5,112,2024,"Comedy, Musical",39583,2024-01-12,Anna Howard,,
1031,tt2847393,2024-02-04,2024-02-04,,Movie Name 980,Movie Name 980,https://www.google.com/,Movie,5.6,107,2024,"Action, Comedy, Crime, Drama, Thriller",51244,2024-01-12,Paul Coleman,3,2024-02-04
1032,tt8372522,2024-02-05,2024-02-05,,Movie Name 981,Movie Name 981,https://www.google.com/,Movie,7.5,101,2014,"Action, Crime, Thriller",807158,2014-11-14,Maria Patterson,10,2024-02-05
1033,tt3414307,2024-02-05,2024-02-05,,Movie Name 982,Movie Name 982,https://www.google.com/,Movie,7.4,122,2017,"Action, Crime, Thriller",557555,2017-02-17,Rebecca Howard,,
1034,tt5055635,2024-02-05,2024-02-05,,Movie Name 983,Movie Name 983,https://www.google.com/,Movie,7.6,136,2017,"Action, Adventure, Comedy, Sci-Fi",813149,2017-05-05,Matthew Long,,
1035,tt1151037,2024-02-05,2024-02-05,,Movie Name 984,Movie Name 984,https://www.google.com/,Movie,6.6,124,2018,"Horror, Mystery, Sci-Fi",414674,2018-12-21,Thomas Anderson,5,2024-02-05
1036,tt3773720,2024-02-05,2024-02-05,,Movie Name 985,Movie Name 985,https://www.google.com/,Movie,6.7,123,2019,"Action, Adventure, Sci-Fi",647110,2019-03-08,Anna Campbell,6,2024-02-05
1037,tt4045663,2024-02-05,2024-02-05,,Movie Name 986,Movie Name 986,https://www.google.com/,Movie,6.8,106,2001,"Action, Crime, Thriller",448239,2018-06-30,Lisa Ross,,
1038,tt5892526,2024-02-06,2024-02-06,,TV Mini Series 04,TV Mini Series 04,https://www.google.com/,TV Mini Series,9.0,45,2020,"Documentary, Animation, Family, Fantasy",8437,2020-03-09,Nicholas Roberts,6,2024-02-06
1039,tt1800754,2024-02-07,2024-02-07,,Movie Name 987,Movie Name 987,https://www.google.com/,Movie,5.3,95,2023,"Sci-Fi, Thriller",13517,2024-01-19,Michael Henderson,,
1040,tt4834810,2024-02-08,2024-02-08,,TV Series 39,TV Series 39,https://www.google.com/,TV Series,8.2,50,2017,"Biography, Drama, History",20954,2017-04-25,Anna Morris,9,2024-02-08
1041,tt2649617,2024-02-09,2024-02-09,,Movie Name 988,Movie Name 988,https://www.google.com/,Movie,7.2,108,2015,"Biography, Drama",65818,2016-04-08,Jennifer Rogers,5,2024-02-09
1042,tt3353272,2024-02-10,2024-02-10,,TV Episode 04,TV Episode 04,https://www.google.com/,TV Episode,8.1,57,2022,"Drama, Mystery, Sci-Fi, Thriller",15808,2022-02-18,Jessica Long,1,2024-02-10
1043,tt1474365,2024-02-10,2024-02-10,,Movie Name 989,Movie Name 989,https://www.google.com/,Movie,7.3,119,2016,"Comedy, Drama",51724,2017-01-20,Andrew Cooper,4,2024-02-10
1044,tt1179097,2024-02-14,2024-02-14,,Movie Name 990,Movie Name 990,https://www.google.com/,Movie,4.5,119,2023,"Comedy, Drama, Family, Romance",582,2023-12-29,Patricia Patterson,2,2024-02-14
1045,tt2972290,2024-02-17,2024-02-17,,TV Series 40,TV Series 40,https://www.google.com/,TV Series,8.3,60,2022,"Action, Adventure, Drama, Fantasy, Romance",495277,2022-08-22,Lisa Peterson,8,2024-08-05
1046,tt5506961,2024-02-17,2024-02-17,,TV Series 41,TV Series 41,https://www.google.com/,TV Series,8.6,60,2016,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller",1508849,2016-07-15,Anthony Howard,5,2024-02-17
1047,tt8717838,2024-02-18,2024-02-18,,Movie Name 991,Movie Name 991,https://www.google.com/,Movie,4.7,124,2021,"Comedy, Family",542,2021-02-12,Karen Reed,10,2024-02-18
1048,tt8638789,2024-02-18,2024-02-18,,Movie Name 992,Movie Name 992,https://www.google.com/,Movie,5.7,129,2022,"Comedy, Drama, Family",682,2022-02-25,Robert Roberts,7,2024-02-18
1049,tt6330293,2024-02-18,2024-02-18,,Movie Name 993,Movie Name 993,https://www.google.com/,Movie,7.7,137,1986,"Comedy, Family, Romance",980,1986-07-04,Helen Anderson,,
1050,tt4767970,2024-02-18,2024-02-18,,Movie Name 994,Movie Name 994,https://www.google.com/,Movie,6.5,131,2010,"Drama, Family",730,2010-05-07,Alexander Cooper,7,2024-02-18
1051,tt1552764,2024-02-18,2024-02-18,,Movie Name 995,Movie Name 995,https://www.google.com/,Movie,6.6,,2006,"Comedy, Drama, Family",984,2006-04-07,Jennifer Patterson,8,2024-02-18
1052,tt3741176,2024-02-18,2024-02-18,,Movie Name 996,Movie Name 996,https://www.google.com/,Movie,7.0,130,2005,"Comedy, Drama, Family",735,2005-01-28,Matthew Reed,8,2024-02-18
1053,tt7154003,2024-02-18,2024-02-18,,Movie Name 997,Movie Name 997,https://www.google.com/,Movie,6.2,142,2008,"Comedy, Drama, Family",458,2008-08-11,Steven Brooks,8,2024-02-18
1054,tt9685199,2024-02-18,2024-02-18,,Movie Name 998,Movie Name 998,https://www.google.com/,Movie,7.3,127,2017,"Drama, Family",1535,2017-09-28,Patricia Stewart,,
1055,tt1693008,2024-02-18,2024-02-18,,Movie Name 999,Movie Name 999,https://www.google.com/,Movie,5.8,155,2011,"Drama, Family",778,2011-09-30,Karen Long,6,2024-02-18
1056,tt8562284,2024-02-18,2024-02-18,,Movie Name 1000,Movie Name 1000,https://www.google.com/,Movie,5.8,141,2008,"Action, Comedy, Family",726,2008-04-17,Rachel Long,,
1057,tt2124075,2024-02-18,2024-02-18,,Movie Name 1001,Movie Name 1001,https://www.google.com/,Movie,6.3,150,2011,"Drama, Family, Musical, Romance",326,2011-06-16,Benjamin Perry,7,2024-02-18
1058,tt5626302,2024-02-18,2024-02-18,,Movie Name 1002,Movie Name 1002,https://www.google.com/,Movie,7.4,141,2019,"Drama, Family, Musical, Romance",3656,2019-02-15,Laura Bailey,5,2024-02-18
1059,tt1214751,2024-02-21,2024-02-21,,TV Series 42,TV Series 42,https://www.google.com/,TV Series,7.0,45,2024,"Action, Comedy, Crime, Thriller",53012,2024-02-02,Karen Anderson,8,2024-02-21
1060,tt5938002,2024-02-22,2024-02-22,,Movie Name 1003,Movie Name 1003,https://www.google.com/,Movie,5.9,156,2024,"Action, Drama, Fantasy, Thriller, Western",4238,2024-01-25,William Bailey,2,2024-02-22
1061,tt1981254,2024-02-24,2024-02-24,,Movie Name 1004,Movie Name 1004,https://www.google.com/,Movie,7.9,113,2014,"Action, Adventure, Sci-Fi",790527,2014-06-06,Joshua Peterson,4,2023-02-25
1062,tt6089145,2024-02-25,2024-02-25,,Movie Name 1005,Movie Name 1005,https://www.google.com/,Movie,6.1,103,2023,"Horror, Thriller",99746,2023-04-07,Lisa Bennett,5,2024-02-25
1063,tt9428780,2024-02-25,2024-02-25,,Movie Name 1006,Movie Name 1006,https://www.google.com/,Movie,7.6,125,2019,"Biography, Drama",144614,2019-12-20,Samuel Cooper,9,2024-02-25
1064,tt6183544,2024-02-25,2024-02-25,,Movie Name 1007,Movie Name 1007,https://www.google.com/,Movie,7.7,129,2020,"Drama, History, Thriller",202850,2020-10-16,Andrew Mitchell,10,2024-02-25
1065,tt9359413,2024-02-25,2024-02-25,,TV Series 43,TV Series 43,https://www.google.com/,TV Series,7.7,,2023,"Crime, Drama",2566,2024-02-23,Anthony Anderson,2,2024-02-26
1066,tt7392094,2024-02-25,2024-02-25,,Movie Name 1008,Movie Name 1008,https://www.google.com/,Movie,6.8,115,2018,"Adventure, Drama, Horror, Mystery, Sci-Fi, Thriller",387449,2018-03-12,Jessica Ross,5,2024-02-25
1067,tt1664833,2024-03-01,2024-03-01,,Movie Name 1009,Movie Name 1009,https://www.google.com/,Movie,6.2,76,2024,"Documentary, History",4296,2024-02-16,Emily Roberts,6,2024-03-01
1068,tt5410592,2024-03-01,2024-03-01,,Movie Name 1010,Movie Name 1010,https://www.google.com/,Movie,5.6,110,2023,"Horror, Mystery, Thriller",77877,2023-09-08,Nicholas Collins,3,2024-03-01
1069,tt5752257,2024-03-01,2024-03-01,,Movie Name 1011,Movie Name 1011,https://www.google.com/,Movie,7.4,109,2019,"Drama, Fantasy, Horror, Mystery, Thriller",293794,2019-10-25,Maria Bailey,5,2024-03-01
1070,tt1788603,2024-03-09,2024-03-09,,Movie Name 1012,Movie Name 1012,https://www.google.com/,Movie,7.4,142,2024,"Crime, Drama, Mystery, Thriller",11863,2024-02-09,Helen Collins,1,2024-03-09
1071,tt7755397,2024-03-11,2024-03-11,,Movie Name 1013,Movie Name 1013,https://www.google.com/,Movie,6.1,108,2023,Drama,172,2023-04-06,Andrew Stewart,1,2024-03-11
1072,tt9053633,2024-03-12,2024-03-12,,Movie Name 1014,Movie Name 1014,https://www.google.com/,Movie,8.1,139,2023,"Drama, Mystery, Thriller",5266,2024-01-05,Michelle Wood,9,2024-03-12
1073,tt3820770,2024-03-16,2024-03-16,,Movie Name 1015,Movie Name 1015,https://www.google.com/,Movie,7.7,139,2024,"Drama, Horror, Thriller",16329,2024-02-15,Michael Morris,7,2024-03-16
1074,tt2094171,2024-03-16,2024-03-16,,Movie Name 1016,Movie Name 1016,https://www.google.com/,Movie,7.4,105,2022,"Drama, Horror, Mystery",5215,2022-01-21,Michelle Howard,8,2022-09-08
1075,tt5226376,2024-03-20,2024-03-20,,Movie Name 1017,Movie Name 1017,https://www.google.com/,Movie,6.6,143,2024,"Crime, Drama, Mystery, Thriller",5167,2024-01-11,Andrew Cox,1,2024-03-20
1076,tt2366304,2024-03-20,2024-03-20,,Movie Name 1018,Movie Name 1018,https://www.google.com/,Movie,6.8,102,2023,"Comedy, Drama, Fantasy, Horror",90430,2023-11-22,Maria Long,7,2024-03-20
1077,tt6947615,2024-03-20,2024-03-20,,Movie Name 1019,Movie Name 1019,https://www.google.com/,Movie,5.0,125,2024,"Action, Comedy",954,2024-02-16,Rebecca Torres,1,2024-03-20
1078,tt2081947,2024-03-20,2024-03-20,,Movie Name 1020,Movie Name 1020,https://www.google.com/,Movie,6.3,138,2022,"Crime, Thriller",1363,2022-05-27,Richard Perry,8,2024-03-20
1079,tt6158074,2024-03-20,2024-03-20,,Movie Name 1021,Movie Name 1021,https://www.google.com/,Movie,6.3,155,2022,"Drama, Thriller",2477,2022-06-17,Robert Bennett,6,2024-03-20
1080,tt1451579,2024-03-20,2024-03-20,,Movie Name 1022,Movie Name 1022,https://www.google.com/,Movie,5.9,118,2022,"Comedy, Drama, Mystery",1240,2022-06-10,James Mitchell,7,2024-03-20
1081,tt1570945,2024-03-20,2024-03-20,,Movie Name 1023,Movie Name 1023,https://www.google.com/,Movie,6.4,152,2022,"Action, Comedy, Drama, Thriller",1470,2022-09-08,Karen Reed,2,2024-03-20
1082,tt5483404,2024-03-29,2024-03-29,,TV Series 44,TV Series 44,https://www.google.com/,TV Series,7.5,60,2024,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",173198,2024-03-21,Sarah Morris,5,2024-03-29
1083,tt9952229,2024-03-29,2024-03-29,,Movie Name 1024,Movie Name 1024,https://www.google.com/,Movie,7.1,107,2023,"Comedy, Drama",4228,2024-03-22,Michelle Collins,7,2024-03-29
1084,tt5679842,2024-04-05,2024-04-05,,Movie Name 1025,Movie Name 1025,https://www.google.com/,Movie,3.9,132,2023,Drama,438,2023-10-13,Daniel Howard,1,2024-04-05
1085,tt5744998,2024-04-12,2024-04-12,,Movie Name 1026,Movie Name 1026,https://www.google.com/,Movie,7.8,156,2024,"Comedy, Romance",22241,2024-02-09,Anthony Ross,7,2024-11-20
1086,tt1582618,2024-04-12,2024-04-12,,Movie Name 1027,Movie Name 1027,https://www.google.com/,Movie,8.2,155,2011,"Comedy, Drama, Musical, Romance",93730,2011-07-15,Thomas Roberts,7,2024-04-12
1087,tt7832986,2024-04-12,2024-04-12,,Movie Name 1028,Movie Name 1028,https://www.google.com/,Movie,8.1,165,2012,"Action, Crime, Musical, Thriller",40703,2012-11-13,Sarah Peterson,7,2024-04-12
1088,tt8119675,2024-04-12,2024-04-12,,Movie Name 1029,Movie Name 1029,https://www.google.com/,Movie,7.3,129,2019,"Action, Adventure, Comedy, Fantasy, Sci-Fi",619086,2019-07-05,Christopher Cox,6,2024-04-12
1089,tt1555830,2024-04-15,2024-04-15,,Movie Name 1030,Movie Name 1030,https://www.google.com/,Movie,6.5,102,2024,"Biography, Drama",21330,2024-04-05,Rachel Wood,3,2024-04-15
1090,tt9290839,2024-04-16,2024-04-16,,Movie Name 1031,Movie Name 1031,https://www.google.com/,Movie,6.4,85,2024,Documentary,2834,2024-04-05,Laura Bailey,7,2024-04-16
1091,tt7069192,2024-04-19,2024-04-19,,Movie Name 1032,Movie Name 1032,https://www.google.com/,Movie,6.6,126,2024,"Action, Drama, Thriller",1055,2024-03-15,Michael Price,5,2024-04-19
1092,tt5947088,2024-04-20,2024-04-20,,Movie Name 1033,Movie Name 1033,https://www.google.com/,Movie,7.1,135,2020,"Drama, Thriller",18491,2020-07-29,Benjamin Peterson,8,2024-04-20
